,image,emotion,mouth_distance,average_distance,eye_brows,eye_size
686,Catherine_Zeta-Jones_0005.jpg,0,71.60432759,64.69896019,-30,51.43858399
687,Catherine_Zeta-Jones_0009.jpg,0,79.66013211,71.67123252,-34,48.31463319
688,Celine_Dion_0001.jpg,0,68.75228717,76.38003972,-32,59.25723148
689,Celine_Dion_0002.jpg,0,65.07836313,68.69647177,-35,44.9262899
690,Celine_Dion_0006.jpg,0,75.72331506,62.09296872,-42,51.98258523
691,Celine_Dion_0007.jpg,0,91.21342188,70.77072153,-30,46.12672663
692,Celso_Amorim_0001.jpg,1,65.55054714,59.89841458,-51,58.30378326
693,Celso_Lafer_0001.jpg,1,64.39172603,69.56323982,-58,44.66231992
694,Cemil_Cicek_0001.jpg,0,77.99743968,59.55473842,-61,36.95479258
695,Cesar_Gaviria_0002.jpg,0,79.42397382,58.44315252,-50,40.47969242
696,Chadha_Gurinder_0001.jpg,0,102.0133614,70.7931233,-52,46.94788252
697,Chance_Mock_0001.jpg,0,115.9522903,77.67986161,-42,46.13053207
698,Chanda_Rubin_0002.jpg,0,121.7868318,75.33576083,-47,47.87023441
699,Chanda_Rubin_0005.jpg,1,51.42977651,75.12690676,-54,58.08778381
700,Chang_Sang_0001.jpg,0,91.13856719,73.55670376,-43,35.71671599
701,Chang_Tso_0001.jpg,0,82.53688871,70.15760958,-44,37.95403738
702,Chan_Choi_0001.jpg,0,113.8343601,83.71074972,-42,35.37754956
703,Chan_Gailey_0003.jpg,1,66.73865079,74.66562863,-33,47.55855701
704,Charles_Chandler_IV_0001.jpg,0,87.14463334,69.15632366,-53,45.53605368
705,Charles_Grassley_0001.jpg,1,68.96430808,71.7332923,-42,40.72133115
706,Charles_Ingram_0001.jpg,0,61.58509788,51.46909662,-53,43.83636757
707,Charles_Kartman_0002.jpg,0,95.82132217,70.90817811,-42,35.93641255
708,Charles_Lebois_0001.jpg,0,85.09399364,65.53149253,-57,36.53107709
709,Charles_Moose_0002.jpg,3,107.3708307,83.21700719,-48,51.12441166
710,Charles_Moose_0004.jpg,3,92.22931416,75.39218109,-22,43.45270046
711,Charles_Moose_0006.jpg,3,74.52847704,60.15704829,-28,36.94216572
712,Charles_Moose_0009.jpg,1,61.78837453,58.99355025,-21,36.28445271
713,Charles_Pickering_0001.jpg,1,49.56858271,47.35450536,-54,38.45269554
714,Charles_Rogers_0001.jpg,1,87.37878417,77.89055515,-69,68.59058859
715,Charles_Taylor_0001.jpg,1,78.19043205,67.06331899,-60,47.66054523
716,Charles_Taylor_0003.jpg,1,82.57753781,62.39996319,-51,50.22790135
717,Charles_Taylor_0006.jpg,1,95.39344721,77.63360233,-76,56.64786816
718,Charles_Taylor_0007.jpg,1,98.97699474,78.03829271,-74,52.33427754
719,Charles_Taylor_0008.jpg,0,86.41386501,68.83408824,-55,42.41124848
720,Charlie_Williams_0001.jpg,1,55.09248491,57.69556783,-53,42.26749823
721,Charlie_Zaa_0001.jpg,0,159.638259,80.99300586,-31,49.0387156
722,Charlie_Zaa_0002.jpg,0,129.0745609,73.40555451,-39,47.05387962
723,Charlotte_Chambers_0001.jpg,4,133.0703573,74.37278827,-49,45.80833309
724,Charlotte_Church_0001.jpg,0,72.14303884,61.88846495,-30,53.07606697
725,Charlton_Heston_0001.jpg,1,85.62600086,79.1957465,-28,48.37268391
726,Charlton_Heston_0003.jpg,1,79.28493502,63.10113847,-49,36.85857718
727,Charlton_Heston_0005.jpg,1,56.677579,77.01953702,-29,59.70478078
728,Chawki_Armali_0001.jpg,0,63.182889,63.17936822,-51,46.01671166
729,Chelsea_Clinton_0001.jpg,0,65.29850706,59.82474585,-32,48.66846531
730,Chen_Liang_Yu_0001.jpg,0,67.47130985,63.84087593,-37,43.52544161
731,Chen_Shui-bian_0002.jpg,0,100.2156455,86.53299694,-41,42.3844444
732,Chen_Tsai-chin_0001.jpg,1,92.09531144,81.27762506,-36,39.68649249
733,Cherie_Blair_0002.jpg,2,190.9722582,88.77233746,-62,50.43057071
734,Cherie_Blair_0003.jpg,1,57.0357029,56.21970157,-42,46.41390488
735,Cherie_Blair_0004.jpg,0,134.1142996,80.45415666,-67,56.80237031
736,Cheryl_Hines_0001.jpg,0,156.3695012,76.8681577,-48,42.88726882
737,Cheryl_Little_0001.jpg,1,59.59649382,67.16592325,-38,53.56849067
738,Chick_Hearn_0001.jpg,0,84.06844052,71.68829708,-59,54.14371208
739,Chick_Hearn_0002.jpg,0,72.58412574,72.36409676,-27,49.88773029
740,Chick_Hearn_0003.jpg,0,94.03121694,64.59534844,-47,41.45346053
741,Chita_Rivera_0001.jpg,0,110.7336051,73.81266032,-56,46.22826444
742,Choi_Sung-hong_0001.jpg,0,90.52770205,75.94608587,-52,38.50779579
743,Choi_Sung-hong_0003.jpg,0,91.01183505,73.04968802,-57,34.9252657
744,Choi_Yun-yong_0001.jpg,0,131.4999857,77.99796072,-26,40.14948333
745,Chok_Tong_Goh_0002.jpg,0,114.5014356,81.19086083,-30,42.92010606
746,Christiane_Wulff_0001.jpg,0,71.19474429,70.20131241,-12,42.69682476
747,Christian_Fittipaldi_0001.jpg,0,66.76354515,62.19005152,-65,46.32264886
748,Christian_Lacroix_0001.jpg,0,92.92131403,67.84068517,-34,41.07591792
749,Christian_Longo_0001.jpg,1,60.28058078,61.58971359,-32,44.74265884
750,Christian_Longo_0003.jpg,1,45.72135955,49.13353477,-46,46.51212152
751,Christian_Wulff_0002.jpg,0,68.02985074,60.3503056,-55,46.44695316
752,Christina_Aguilera_0002.jpg,0,156.0208003,73.84354369,-42,37.87884287
753,Christina_Aguilera_0003.jpg,0,56.559524,70.39277473,-9,61.09795497
754,Christine_Baumgartner_0003.jpg,0,114.7461996,77.21113147,-31,55.86755583
755,Christine_Ebersole_0001.jpg,0,122.9335951,79.57508396,-37,52.88852003
756,Christine_Ebersole_0002.jpg,0,84.27345498,64.34947465,-35,49.54044245
757,Christine_Gregoire_0001.jpg,1,59.57066051,72.3699436,-53,76.42812952
758,Christine_Gregoire_0004.jpg,2,76.6253148,69.49628609,-43,50.30515543
759,Christine_Todd_Whitman_0004.jpg,0,86.00777133,73.38415358,-47,53.73013408
760,Christine_Todd_Whitman_0005.jpg,0,108.3219207,72.38791748,-62,48.12572083
761,Christine_Todd_Whitman_0006.jpg,1,101.2426811,59.86336266,-63,56.89325635
762,Christopher_Matero_0001.jpg,0,130.8331275,82.90547052,-55,37.32183928
763,Christopher_Reeve_0003.jpg,0,139.2576742,72.15195063,-68,37.90892256
764,Christopher_Reeve_0004.jpg,0,93.48392374,67.93280442,-50,40.28139997
765,Christopher_Russell_0001.jpg,0,70.50873487,59.3577816,-45,45.98419321
766,Christopher_Speer_0001.jpg,1,56.45057719,52.16179787,-47,46.75475726
767,Christopher_Walken_0004.jpg,0,71.30121479,70.21159474,-40,47.51612964
768,Chris_Claiborne_0001.jpg,0,138.4291026,83.85483677,-63,52.54844351
769,Chris_Cornell_0001.jpg,1,85.70558603,56.79198712,-92,47.01130225
770,Chris_Crocker_0001.jpg,1,54.93411208,65.60588163,-30,45.27463325
771,Chris_Hernandez_0001.jpg,2,75.93691317,60.67073909,-63,58.81407207
772,Chris_Matthews_0001.jpg,0,75.4002834,68.16192335,-38,41.89380613
773,Chris_Noth_0001.jpg,0,126.5424139,73.03468863,-71,40.39208802
774,Chris_Reitsma_0001.jpg,1,48.58085055,69.78335388,-52,48.62616863
775,Chris_Terry_0001.jpg,1,132.8089893,48.93513113,-47,61.04604779
776,Chris_Tucker_0001.jpg,1,64.29925373,75.81416367,-59,70.9252302
777,Chris_Tucker_0002.jpg,1,67.44914804,71.19737782,-32,60.95382519
778,Chris_Whitney_0001.jpg,1,81.53764354,65.25255202,-36,54.77981722
779,Chuck_Amato_0002.jpg,0,114.7970243,75.77813323,-58,46.82834433
780,Chuck_Bednarik_0001.jpg,1,82.55784996,65.92545859,-56,52.13667702
781,Chuck_Woolery_0001.jpg,0,63.29507683,66.44259073,-32,45.17942043
782,Chuck_Yeager_0001.jpg,0,65.23882524,73.58918894,-23,44.61658727
783,Chyung_Dai-chul_0001.jpg,1,72.90264269,65.79432966,-53,39.54063043
784,Cindy_Crawford_0003.jpg,0,135.4580155,70.32137824,-58,52.54434367
785,Cindy_Klassen_0001.jpg,0,124.6924392,82.82410516,-19,46.14630281
786,Cindy_Taylor_0001.jpg,0,95.37350176,65.98752274,-36,56.65687276
787,Ciro_Gomes_0002.jpg,0,66.27615275,67.96500887,-23,36.15602927
788,Ciro_Gomes_0005.jpg,0,71.24876834,53.30441158,-64,51.12855332
789,Claire_Danes_0002.jpg,0,115.7329675,58.4984122,-68,47.37813762
790,Claire_Danes_0003.jpg,0,89.15231152,51.15593951,-38,41.82094207
791,Claire_Hentzen_0002.jpg,0,99.63864376,73.99149658,-36,42.00282888
792,Clara_Harris_0003.jpg,1,46.72278699,65.61072715,-49,53.05263531
793,Clara_Harris_0004.jpg,0,60.08554575,48.99276128,-51,43.17973863
794,Clare_Short_0002.jpg,0,61.58263741,55.64442577,-65,39.81824211
795,Clare_Short_0003.jpg,0,56.62259657,53.15366874,-77,49.59312836
796,Claudia_Cardinale_0001.jpg,1,94.43620284,68.72211766,-40,61.62937671
797,Claudia_Pechstein_0001.jpg,0,130.7115722,86.43357801,-40,41.22398811
798,Claudia_Pechstein_0004.jpg,0,141.8019441,84.79413422,-36,37.81560467
799,Claudia_Schiffer_0003.jpg,0,123.2021046,71.53374267,-26,43.47841007
800,Claudine_Farrell_0001.jpg,0,93.68217008,59.22676862,-49,51.77333432
801,Claudio_Lopez_0001.jpg,0,151.3937608,82.31181352,-50,39.12371774
802,Claudio_Ranieri_0001.jpg,1,58.49150115,57.01875678,-49,51.69219227
803,Clay_Aiken_0003.jpg,1,57.46817054,67.47005135,-67,53.56650653
804,Clay_Aiken_0005.jpg,1,60.17199573,66.73798539,-52,50.3233139
805,Cliff_Ellis_0001.jpg,0,100.6937317,77.3373866,-37,37.72970968
806,Clint_Eastwood_0003.jpg,1,83.57522828,75.71764215,-36,45.23656117
807,Coleen_Rowley_0001.jpg,1,59.28233247,62.52191311,-51,48.87730254
808,Cole_Chapman_0001.jpg,0,57.514263,54.26393471,-30,46.87833567
809,Colin_Farrell_0002.jpg,0,84.65837704,65.90240307,-72,45.73418297
810,Colin_Farrell_0004.jpg,1,62.44452693,77.30816474,-75,56.05684015
811,Colin_Farrell_0005.jpg,1,88.0967031,71.45283306,-60,61.44816793
812,Colin_Jackson_0001.jpg,0,120.9466502,84.21247483,-42,43.78470382
813,Colin_Jackson_0002.jpg,0,125.9554217,84.9627259,-51,43.41186252
814,Colin_Powell_0002.jpg,1,71.80090259,81.52655356,-33,47.86907522
815,Colin_Powell_0005.jpg,1,68.94818608,76.03926009,-28,45.9799381
816,Colin_Powell_0008.jpg,1,70.07483331,71.28523077,-28,42.08412775
817,Colin_Powell_0009.jpg,1,71.59781334,68.14375833,-42,42.55148405
818,Colin_Powell_0010.jpg,1,61.83544577,62.79156387,-51,47.82726144
819,Colin_Powell_0011.jpg,1,66.76983138,64.54792552,-54,47.55943835
820,Colin_Powell_0014.jpg,0,80.82915505,78.10872391,-16,49.63430337
821,Colin_Powell_0023.jpg,1,70.34583596,55.3876126,-46,52.92897917
822,Colin_Powell_0025.jpg,1,58.51063031,73.45602956,-36,50.51936916
823,Colin_Powell_0027.jpg,1,52.49102318,67.87428111,-27,44.61773078
824,Colin_Powell_0028.jpg,1,64.08111117,74.81424517,-40,51.43746302
825,Colin_Powell_0031.jpg,1,79.79102169,81.57791296,-26,57.74205083
826,Colin_Powell_0037.jpg,0,123.6496902,84.41307644,-42,39.30798723
827,Colin_Powell_0042.jpg,1,52.23540778,75.50767337,-27,51.87368148
828,Colin_Powell_0046.jpg,1,64.38569484,73.83234802,-17,45.55313426
829,Colin_Powell_0049.jpg,1,66.44498279,73.98113742,-41,52.183211
830,Colin_Powell_0054.jpg,1,65.25714981,81.24774418,-49,49.963614
831,Colin_Powell_0057.jpg,1,77.19419849,69.56822471,-46,49.90309404
832,Colin_Powell_0058.jpg,1,67.20365747,75.12647928,-41,54.04331727
833,Colin_Powell_0059.jpg,1,56.14814732,73.97035142,-61,60.00234302
834,Colin_Powell_0065.jpg,1,69.32193659,72.30113222,-33,55.23583541
835,Colin_Powell_0073.jpg,1,50.34285275,68.40914244,-38,45.82293691
836,Colin_Powell_0074.jpg,1,66.10906706,64.44191142,-31,46.31633821
837,Colin_Powell_0078.jpg,1,71.71162578,76.1637921,-25,43.86886169
838,Colin_Powell_0080.jpg,1,71.60432759,76.61581939,-48,50.21640614
839,Colin_Powell_0081.jpg,1,81.36383775,74.69071465,-36,44.98551443
840,Colin_Powell_0082.jpg,1,67.29074794,68.59937889,-29,45.09334573
841,Colin_Powell_0083.jpg,1,57.50160944,77.74149365,-16,51.03956656
842,Colin_Powell_0087.jpg,1,60.86880747,73.00592033,-34,53.15019466
843,Colin_Powell_0095.jpg,1,59.99685098,70.6048709,-44,50.68554018
844,Colin_Powell_0096.jpg,1,67.65967104,78.75047646,-35,56.35368301
845,Colin_Powell_0097.jpg,1,57.75165392,63.29329932,-42,45.42444758
846,Colin_Powell_0099.jpg,1,75.28177042,75.39757655,-28,56.11949773
847,Colin_Powell_0107.jpg,0,69.13209633,74.13380134,-36,47.49939273
848,Colin_Powell_0110.jpg,1,63.86696562,73.33495758,-36,51.16655579
849,Colin_Powell_0111.jpg,1,75.78763615,70.97823939,-60,55.35035297
850,Colin_Powell_0113.jpg,1,68.46339173,85.98012414,-45,53.0889034
851,Colin_Powell_0117.jpg,1,73.25041434,70.38207179,-52,44.62775996
852,Colin_Powell_0121.jpg,1,61.95851551,79.29057883,-41,45.85944819
853,Colin_Powell_0124.jpg,1,73.47921726,86.38159186,-14,45.20260363
854,Colin_Powell_0125.jpg,0,112.7654778,76.94840118,-55,50.60074312
855,Colin_Powell_0126.jpg,1,66.78074178,70.21028258,-10,45.59187307
856,Colin_Powell_0127.jpg,1,83.46170575,68.23162389,-47,39.96253552
857,Colin_Powell_0128.jpg,1,75.39746649,77.3575541,-37,58.50367688
858,Colin_Powell_0130.jpg,1,65.23335865,79.18066865,-43,51.90906566
859,Colin_Powell_0133.jpg,1,65.15997104,66.8348459,-32,42.40552374
860,Colin_Powell_0134.jpg,1,58.56897304,66.49679988,-33,48.27594311
861,Colin_Powell_0135.jpg,1,75.8520332,84.18441021,-15,40.58473719
862,Colin_Powell_0141.jpg,1,71.26694487,71.48033854,-35,48.38667244
863,Colin_Powell_0142.jpg,1,97.69708179,58.45709581,-53,53.82619317
864,Colin_Powell_0143.jpg,1,64.7983049,70.84750486,-41,46.01316138
865,Colin_Powell_0146.jpg,1,67.05437798,82.68009728,-48,51.17388777
866,Colin_Powell_0147.jpg,1,53.58036898,75.62882007,-15,62.69882353
867,Colin_Powell_0149.jpg,3,76.51070524,77.70390772,-27,47.1036739
868,Colin_Powell_0150.jpg,1,70.9755751,61.94415982,-49,51.69462772
869,Colin_Powell_0151.jpg,1,67.70726806,72.4433259,-32,48.57523468
870,Colin_Powell_0152.jpg,1,71.73973769,76.10288434,-38,53.29768817
871,Colin_Powell_0153.jpg,1,79.75329507,78.16757629,-23,51.27623975
872,Colin_Powell_0154.jpg,1,60.87326371,68.75500139,-33,52.90562058
873,Colin_Powell_0155.jpg,1,74.14006345,79.68508791,-18,52.78566381
874,Colin_Powell_0156.jpg,1,81.28325523,70.63595966,-36,44.02755502
875,Colin_Powell_0157.jpg,1,75.15233266,71.25740567,-41,49.28201827
876,Colin_Powell_0158.jpg,1,77.36037009,73.76392749,-48,52.59006319
877,Colin_Powell_0159.jpg,1,68.29850706,59.51158257,-58,43.01998376
878,Colin_Powell_0160.jpg,0,126.35963,84.26567729,-16,39.58681001
879,Colin_Powell_0161.jpg,1,60.1944123,72.33104792,-36,44.2377714
880,Colin_Powell_0162.jpg,0,109.2482574,81.35426236,-35,38.69255245
881,Colin_Powell_0163.jpg,0,87.97344085,68.39130239,-43,45.23364375
882,Colin_Powell_0164.jpg,0,71.49149447,66.18231674,-40,42.47338332
883,Colin_Powell_0165.jpg,1,80.82334703,71.42169866,-37,44.36899316
884,Colin_Powell_0166.jpg,1,59.44452693,81.81473422,-44,47.5314811
885,Colin_Powell_0174.jpg,0,113.505259,82.18931749,-19,37.84563347
886,Colin_Powell_0180.jpg,3,112.4998165,86.45183495,-26,39.64079311
887,Colin_Powell_0181.jpg,3,68.01612484,75.59189308,-18,50.6297639
888,Colin_Powell_0183.jpg,0,86.9374998,74.95906178,-41,41.00504091
889,Colin_Powell_0184.jpg,1,72.12223343,70.5928338,-33,42.53137986
890,Colin_Powell_0185.jpg,0,116.2861224,82.06378991,-47,37.49808597
891,Colin_Powell_0188.jpg,3,63.86994278,65.96616583,-38,45.94039349
892,Colin_Powell_0190.jpg,1,64.65466718,78.212693,-37,54.49732857
893,Colin_Powell_0191.jpg,1,71.50139003,75.95029448,-24,38.78041268
894,Colin_Powell_0192.jpg,1,78.76838555,74.11225616,-28,43.93761644
895,Colin_Powell_0193.jpg,1,55.04603943,66.1044919,-34,47.63521671
896,Colin_Powell_0194.jpg,1,81.34433445,86.08215703,-18,44.01899686
897,Colin_Powell_0195.jpg,1,52.63880112,72.16652515,-22,40.634459
898,Colin_Powell_0196.jpg,1,90.90375699,77.5556015,5,50.52092881
899,Colin_Powell_0197.jpg,1,67.47222237,82.36967923,-1,48.6371259
900,Colin_Powell_0198.jpg,1,58.70756596,63.55949213,-42,48.96176089
901,Colin_Powell_0199.jpg,1,62.71837475,73.43313844,-27,43.11352269
902,Colin_Powell_0200.jpg,1,59.74333168,79.40254985,-2,44.7310972
903,Colin_Powell_0205.jpg,1,61.53646406,61.77214591,-46,41.21404751
904,Colin_Powell_0208.jpg,0,98.37713748,75.9095511,-18,40.15149925
905,Colin_Powell_0210.jpg,1,79.34944289,81.4650468,-21,48.36720033
906,Colin_Powell_0211.jpg,1,86.62656437,72.16993235,-43,45.67632027
907,Colin_Powell_0217.jpg,1,69.71991885,69.59120158,-19,43.1977111
908,Colin_Powell_0218.jpg,1,75.37981556,73.86887815,-45,45.85754872
909,Colin_Powell_0221.jpg,1,67.31384129,67.31696959,-36,43.08080717
910,Colin_Powell_0229.jpg,0,120.0135596,74.23892098,-49,38.99826661
911,Colin_Powell_0230.jpg,1,65.47476407,71.95631514,-9,52.73388387
912,Colin_Powell_0232.jpg,1,60.56382338,72.03258826,-6,46.12286985
913,Colin_Powell_0233.jpg,1,65.0346649,81.80617865,-11,49.54011316
914,Colleen_Ryan_0001.jpg,1,52.91282628,68.69616955,-40,47.79539611
915,Collis_Temple_III_0001.jpg,1,84.7085512,83.11247694,-41,39.21431882
916,Columba_Bush_0001.jpg,1,108.4123862,72.4203715,-59,59.22525188
917,Compay_Segundo_0001.jpg,1,122.2563861,82.57891397,-63,55.9264184
918,Conan_OBrien_0001.jpg,0,98.14521843,75.68346313,-40,41.0052668
919,Conan_OBrien_0002.jpg,0,124.3232819,81.04876197,-13,46.16704138
920,Conan_OBrien_0003.jpg,1,118.3011918,72.91455426,-36,38.79683196
921,Conan_OBrien_0004.jpg,1,47.84392542,57.67042031,-48,57.85703908
922,Condoleezza_Rice_0001.jpg,0,102.7529129,67.92526711,-28,52.86980722
923,Condoleezza_Rice_0002.jpg,1,87.09328614,76.79472734,-35,60.3356249
924,Coretta_Scott_King_0001.jpg,1,91.08767756,66.06185008,-56,37.11712063
925,Coretta_Scott_King_0003.jpg,1,70.3726522,70.46049256,-44,37.11099343
926,Corinna_Harfouch_0001.jpg,0,128.5022597,82.22067635,-17,36.22093009
927,Corinne_Coman_0001.jpg,0,139.0464281,85.06201813,-23,42.93206495
928,Corinne_Coman_0002.jpg,0,102.0919501,74.08072289,0,45.79836054
929,Costas_Simitis_0003.jpg,1,83.24444161,69.3817498,-70,39.14222505
930,Costas_Simitis_0004.jpg,0,91.64302028,68.543952,-47,44.21132439
931,Costas_Simitis_0005.jpg,1,73.41727149,65.34315362,-43,35.06641711
932,Courtney_Cox_0001.jpg,0,91.25284193,68.34536792,-35,53.06554422
933,Craig_MacTavish_0001.jpg,1,85.07364864,80.64430209,-60,65.98322793
934,Cristiano_da_Matta_0001.jpg,1,98.26932178,72.93778603,-40,45.7454207
935,Cristina_Fernandez_0002.jpg,0,108.3636965,71.83653589,-47,41.24864626
936,Cristina_Kirchner_0001.jpg,0,156.8914828,86.90034886,-60,47.70399134
937,Cristina_Saralegui_0001.jpg,0,70.06411007,58.04977319,-50,42.07443505
938,Cristina_Saralegui_0002.jpg,0,113.9902702,71.35182883,-35,40.40515178
939,Cruz_Bustamante_0002.jpg,1,63.59545926,56.74038644,-72,41.6941732
940,Cruz_Bustamante_0003.jpg,0,106.9772907,71.50098603,-48,37.60402192
941,Cruz_Bustamante_0004.jpg,0,83.05388257,59.25393458,-52,36.78711815
942,Cruz_Bustamante_0005.jpg,1,49.51350195,56.98559772,-63,44.78653301
943,Curtis_Joseph_0001.jpg,0,78.28426011,62.53017438,-63,44.54202771
944,Curtis_Rodriguez_0001.jpg,1,57.40857263,65.17768169,-50,47.03410885
945,Curt_Weldon_0001.jpg,1,65.31135332,63.49667083,-66,55.40384082
946,Cyndi_Thompson_0002.jpg,0,130.7288633,87.94690125,-21,63.23818137
947,Cynthia_Nixon_0001.jpg,0,59.08857395,66.48223805,-21,54.76912861
948,Cynthia_Rowley_0001.jpg,0,131.6231053,77.21609036,-54,45.93538041
949,Daisy_Fuentes_0001.jpg,0,87.98096042,73.90502445,-33,48.99752237
950,Daisy_Fuentes_0002.jpg,0,148.665638,85.30462537,-21,53.61080097
951,Daisy_Fuentes_0003.jpg,0,65.3715498,69.17131834,-27,58.26364884
952,Daisy_Fuentes_0004.jpg,0,98.58234708,79.78642013,-10,58.43814578
953,Dai_Bachtiar_0001.jpg,1,66.65409948,57.12035797,-51,45.04316951
954,Dale_Bosworth_0001.jpg,1,59.97895431,68.93722541,-39,51.02301322
955,Damon_Stoudamire_0001.jpg,1,69.67003664,60.48650261,-57,53.00196508
956,Dana_Vollmer_0001.jpg,1,118.9799297,84.47395229,-45,50.22864973
957,Daniell_Sunjata_0001.jpg,0,99.06389862,66.77010376,-54,49.58616564
958,Daniel_Barenboim_0001.jpg,1,61.61322041,65.69076989,-33,45.41988408
959,Daniel_Bruehl_0001.jpg,0,64.45137796,62.22628646,-24,45.21526974
960,Daniel_Chin_0001.jpg,0,60.81126416,46.32715205,-58,36.56722566
961,Daniel_Coats_0001.jpg,1,63.78630133,74.43613295,-27,47.5509865
962,Daniel_Darnell_0001.jpg,1,62.54525545,62.23257319,-35,49.05924227
963,Daniel_Day-Lewis_0002.jpg,0,74.8231522,84.900043,-13,52.62495099
964,Daniel_Day-Lewis_0003.jpg,1,55.72741386,68.63438218,-26,52.90562058
965,Daniel_Pearl_0001.jpg,1,64.51718107,68.60073447,-64,47.4442761
966,Daniel_Radcliffe_0001.jpg,0,86.89915,77.45357187,-33,45.73493216
967,Daniel_Radcliffe_0004.jpg,0,98.95393654,70.51339476,-51,47.90083941
968,Daniel_Zelman_0001.jpg,0,120.9665196,74.58211726,-30,39.36890343
969,Danis_Tanovic_0001.jpg,1,74.23120932,68.61501375,-26,50.42161231
970,Danny_Avalon_0001.jpg,0,93.59528362,72.9324473,-51,39.73061617
971,Danny_Elfman_0001.jpg,0,60.80042614,45.88917983,-48,30.14390623
972,Danny_Green_0001.jpg,2,82.79651291,70.43810628,-56,48.1906883
973,Danny_Morgan_0001.jpg,0,58.47516539,58.9336561,-57,33.62605648
974,Dan_Bartlett_0001.jpg,1,88.19208905,48.64892814,-72,37.39133204
975,Dan_Bylsma_0001.jpg,1,82.56463362,69.196957,-45,46.00344226
976,Dan_Kellner_0001.jpg,0,106.2086404,65.77341966,-53,38.01601636
977,Dan_Morales_0001.jpg,0,98.69334532,68.20674003,-63,39.73655219
978,Dan_Morales_0003.jpg,1,58.32727698,73.77531822,-58,45.20574979
979,Dan_Reeves_0001.jpg,1,55.09248491,63.29013525,-60,41.91344535
980,Dan_Snyder_0001.jpg,0,128.0285108,76.93246403,-67,50.13505324
981,Dan_Wheldon_0002.jpg,1,73.89635872,64.07494868,-49,48.92661773
982,Dario_Camuffo_0001.jpg,1,65.81180179,60.21012801,-50,42.23384315
983,Dario_Franchitti_0001.jpg,2,169.8635884,93.37162282,-50,44.56854876
984,Dariusz_Michalczewski_0001.jpg,3,154.4395803,92.6779932,-24,46.91267878
985,Darla_Moore_0001.jpg,1,70.3185167,70.54350452,-31,52.73788543
986,Darlene_Garrettson_0001.jpg,0,93.152045,72.82726221,-37,46.53909757
987,Darrell_Issa_0001.jpg,0,112.1991312,76.5698352,-54,39.9846702
988,Darrell_Porter_0002.jpg,1,53.44135339,66.54806293,-41,56.27510731
989,Daryl_Hannah_0002.jpg,0,54.16025568,64.36905984,-22,45.08100607
990,Daryl_Sabara_0001.jpg,1,53.29486812,80.8423698,-49,63.93842719
991,Dave_Campo_0003.jpg,1,53,58.82082714,-49,41.16483728
992,Dave_McGinnis_0001.jpg,1,74.34439562,71.15698567,-37,42.20043152
993,Dave_Odom_0001.jpg,2,116.7430235,87.56494006,-48,54.56302337
994,Dave_Potter_0001.jpg,0,76.80577085,61.39689151,-48,46.67917897
995,Dave_Tucker_0001.jpg,1,66.32944296,68.99486591,-25,37.65037949
996,Dave_Williams_0001.jpg,0,109.4630732,64.87161429,-49,35.93076553
997,David_Ballantyne_0001.jpg,1,81.67134361,66.73445317,-1,68.66559037
998,David_Beckham_0006.jpg,0,115.4306718,78.13594145,-31,45.74013559
999,David_Beckham_0009.jpg,0,126.2424982,84.02572106,-27,46.34285034
1000,David_Beckham_0011.jpg,0,98.73748557,75.22257918,-28,41.37946805
1001,David_Beckham_0013.jpg,0,106.6179296,72.40900058,-59,45.24124839
1002,David_Beckham_0015.jpg,1,98.43716266,72.76563911,-43,36.21748175
1003,David_Beckham_0016.jpg,1,62.08111117,54.96771819,-63,39.87754945
1004,David_Beckham_0027.jpg,0,93.00323921,71.4386533,-33,41.24603583
1005,David_Beckham_0030.jpg,0,138.2479685,74.04086826,-54,39.82947544
1006,David_Bowie_0001.jpg,1,72.49777689,69.04808139,-36,44.14778926
1007,David_Braley_0001.jpg,0,141.1616068,77.04350993,-26,34.30912395
1008,David_Canary_0001.jpg,0,108.7682756,79.59334496,-23,60.01388552
1009,David_Caruso_0003.jpg,1,58.71236467,72.00113687,-29,47.42428207
1010,David_Dodge_0002.jpg,1,75.10334053,80.11075945,-32,45.94147387
1011,David_Donohue_0001.jpg,1,59.92722762,78.5247465,-27,56.35490513
1012,David_Dorfman_0001.jpg,0,100.7335353,71.65865024,-40,50.76715162
1013,David_Glenn_0001.jpg,0,76.88435209,71.89289419,-44,46.50204925
1014,David_Hanson_0001.jpg,0,63.57669541,65.41554852,-54,41.93924829
1015,David_Heymann_0001.jpg,1,56.50825944,61.41026628,-55,56.76343671
1016,David_Heymann_0002.jpg,1,78.15247883,81.1104231,-34,51.76253235
1017,David_Heymann_0004.jpg,1,75.45473443,73.86317338,-49,54.59736892
1018,David_Heyman_0002.jpg,0,60.0338983,53.23824537,-47,38.05254568
1019,David_Leahy_0001.jpg,1,58.83113803,66.44242311,-55,52.05572456
1020,David_McCallum_0001.jpg,1,66.28851211,68.10787577,-40,53.41068262
1021,David_McKiernan_0001.jpg,1,62.44714222,67.84794979,-45,39.75013294
1022,David_Montoya_0001.jpg,0,108.0075625,69.14174955,-79,52.01299659
1023,David_Myers_0001.jpg,1,47.52011827,49.54143088,-69,49.61963129
1024,David_Nalbandian_0002.jpg,0,117.8700232,66.46294204,-62,43.50105827
1025,David_Nalbandian_0004.jpg,1,86.361477,69.72319374,-26,37.10750206
